hhid,cpi_code,cpi_category,total_spend_rwf
302272.0,01,Food and non-alcoholic beverages,2908.775
302273.0,01,Food and non-alcoholic beverages,2136.65
302274.0,01,Food and non-alcoholic beverages,11550.005
302275.0,01,Food and non-alcoholic beverages,3552.3
302276.0,01,Food and non-alcoholic beverages,6377.8
302277.0,01,Food and non-alcoholic beverages,11530.26
302278.0,01,Food and non-alcoholic beverages,9514.344
302279.0,01,Food and non-alcoholic beverages,4319.37
302280.0,01,Food and non-alcoholic beverages,6853.855
302281.0,01,Food and non-alcoholic beverages,10765.155
302282.0,01,Food and non-alcoholic beverages,912.875
302283.0,01,Food and non-alcoholic beverages,7170.653
302284.0,01,Food and non-alcoholic beverages,3903.9
302285.0,01,Food and non-alcoholic beverages,2215.922
302286.0,01,Food and non-alcoholic beverages,3347.654
302287.0,01,Food and non-alcoholic beverages,1453.266
302288.0,01,Food and non-alcoholic beverages,3031.88
302289.0,01,Food and non-alcoholic beverages,6957.0
302290.0,01,Food and non-alcoholic beverages,14703.0
302291.0,01,Food and non-alcoholic beverages,78954.0
302292.0,01,Food and non-alcoholic beverages,8380.0
302293.0,01,Food and non-alcoholic beverages,20100.0
302294.0,01,Food and non-alcoholic beverages,69403.95
302295.0,01,Food and non-alcoholic beverages,56355.0
302296.0,01,Food and non-alcoholic beverages,6951.7
302297.0,01,Food and non-alcoholic beverages,12500.47
302298.0,01,Food and non-alcoholic beverages,12151.0
302299.0,01,Food and non-alcoholic beverages,6833.7
302300.0,01,Food and non-alcoholic beverages,9663.626
302301.0,01,Food and non-alcoholic beverages,6300.0
302302.0,01,Food and non-alcoholic beverages,7102.5
302303.0,01,Food and non-alcoholic beverages,1166.53
302304.0,01,Food and non-alcoholic beverages,6376.0
302305.0,01,Food and non-alcoholic beverages,6117.2
302306.0,01,Food and non-alcoholic beverages,4950.0
302307.0,01,Food and non-alcoholic beverages,11800.0
302308.0,01,Food and non-alcoholic beverages,9501.45
302309.0,01,Food and non-alcoholic beverages,9241.55
302310.0,01,Food and non-alcoholic beverages,5018.2
302311.0,01,Food and non-alcoholic beverages,15052.905
302312.0,01,Food and non-alcoholic beverages,6146.267
302313.0,01,Food and non-alcoholic beverages,9966.4
302314.0,01,Food and non-alcoholic beverages,8931.736
302315.0,01,Food and non-alcoholic beverages,420.283
302316.0,01,Food and non-alcoholic beverages,4935.51
302317.0,01,Food and non-alcoholic beverages,9204.6
302318.0,01,Food and non-alcoholic beverages,9771.3
302319.0,01,Food and non-alcoholic beverages,9135.917
302320.0,01,Food and non-alcoholic beverages,7804.75
302321.0,01,Food and non-alcoholic beverages,5822.43
302322.0,01,Food and non-alcoholic beverages,6363.32
302323.0,01,Food and non-alcoholic beverages,1553.01
302324.0,01,Food and non-alcoholic beverages,8616.5
302325.0,01,Food and non-alcoholic beverages,10900.46
302326.0,01,Food and non-alcoholic beverages,5350.3
302327.0,01,Food and non-alcoholic beverages,11065.964
302328.0,01,Food and non-alcoholic beverages,10200.0
302329.0,01,Food and non-alcoholic beverages,9500.77
302330.0,01,Food and non-alcoholic beverages,11331.758
302331.0,01,Food and non-alcoholic beverages,10321.98
302332.0,01,Food and non-alcoholic beverages,17871.887
302333.0,01,Food and non-alcoholic beverages,3456.59
302334.0,01,Food and non-alcoholic beverages,12700.0
302335.0,01,Food and non-alcoholic beverages,5331.235
302336.0,01,Food and non-alcoholic beverages,7400.0
302337.0,01,Food and non-alcoholic beverages,4711.47
302338.0,01,Food and non-alcoholic beverages,36960.0
302339.0,01,Food and non-alcoholic beverages,9551.5
302340.0,01,Food and non-alcoholic beverages,6950.0
302341.0,01,Food and non-alcoholic beverages,1901.0
302342.0,01,Food and non-alcoholic beverages,1553.25
302343.0,01,Food and non-alcoholic beverages,13788.165
302344.0,01,Food and non-alcoholic beverages,1529.21
302345.0,01,Food and non-alcoholic beverages,4924.3
302346.0,01,Food and non-alcoholic beverages,5924.75
302347.0,01,Food and non-alcoholic beverages,6200.392
302348.0,01,Food and non-alcoholic beverages,2006.611
302349.0,01,Food and non-alcoholic beverages,3342.83
302350.0,01,Food and non-alcoholic beverages,10900.0
302351.0,01,Food and non-alcoholic beverages,10947.71
302352.0,01,Food and non-alcoholic beverages,3522.091
302353.0,01,Food and non-alcoholic beverages,417.5
302354.0,01,Food and non-alcoholic beverages,3662.291
302355.0,01,Food and non-alcoholic beverages,10501.5
302356.0,01,Food and non-alcoholic beverages,12215.9
302357.0,01,Food and non-alcoholic beverages,2650.86
302358.0,01,Food and non-alcoholic beverages,2203.9
302359.0,01,Food and non-alcoholic beverages,11150.5
302360.0,01,Food and non-alcoholic beverages,8600.0
302361.0,01,Food and non-alcoholic beverages,5625.275
302362.0,01,Food and non-alcoholic beverages,3468.0
302363.0,01,Food and non-alcoholic beverages,1657.625
302364.0,01,Food and non-alcoholic beverages,618.0
302365.0,01,Food and non-alcoholic beverages,1607.92
302366.0,01,Food and non-alcoholic beverages,6112.0
302367.0,01,Food and non-alcoholic beverages,12340.406
302368.0,01,Food and non-alcoholic beverages,18731.0
302369.0,01,Food and non-alcoholic beverages,12900.38
302370.0,01,Food and non-alcoholic beverages,7816.12
302371.0,01,Food and non-alcoholic beverages,3413.5
302372.0,01,Food and non-alcoholic beverages,3134.375
302373.0,01,Food and non-alcoholic beverages,22015.0
302374.0,01,Food and non-alcoholic beverages,9900.0
302375.0,01,Food and non-alcoholic beverages,2500.0
302376.0,01,Food and non-alcoholic beverages,4600.0
302377.0,01,Food and non-alcoholic beverages,10161.5
302378.0,01,Food and non-alcoholic beverages,6724.33
302379.0,01,Food and non-alcoholic beverages,48650.0
302380.0,01,Food and non-alcoholic beverages,815.125
302381.0,01,Food and non-alcoholic beverages,1314.5
302382.0,01,Food and non-alcoholic beverages,500.0
302383.0,01,Food and non-alcoholic beverages,2411.51
302384.0,01,Food and non-alcoholic beverages,13640.73
302385.0,01,Food and non-alcoholic beverages,6522.258
302386.0,01,Food and non-alcoholic beverages,6570.4
302387.0,01,Food and non-alcoholic beverages,11565.776
302388.0,01,Food and non-alcoholic beverages,13557.267
302389.0,01,Food and non-alcoholic beverages,6500.25
302390.0,01,Food and non-alcoholic beverages,9068.25
302391.0,01,Food and non-alcoholic beverages,14550.0
302392.0,01,Food and non-alcoholic beverages,9650.375
302393.0,01,Food and non-alcoholic beverages,13702.0
302394.0,01,Food and non-alcoholic beverages,28.465
302395.0,01,Food and non-alcoholic beverages,39061.95
302396.0,01,Food and non-alcoholic beverages,21284.18
302397.0,01,Food and non-alcoholic beverages,14000.0
302398.0,01,Food and non-alcoholic beverages,3066.5
302399.0,01,Food and non-alcoholic beverages,2017.5
302400.0,01,Food and non-alcoholic beverages,3803.695
302401.0,01,Food and non-alcoholic beverages,6959.0
302402.0,01,Food and non-alcoholic beverages,1103.7
302403.0,01,Food and non-alcoholic beverages,3717.405
302404.0,01,Food and non-alcoholic beverages,9200.0
302405.0,01,Food and non-alcoholic beverages,2000.0
302406.0,01,Food and non-alcoholic beverages,2500.0
302407.0,01,Food and non-alcoholic beverages,3788.001
302408.0,01,Food and non-alcoholic beverages,3601.0
302409.0,01,Food and non-alcoholic beverages,9500.0
302410.0,01,Food and non-alcoholic beverages,9800.85
302411.0,01,Food and non-alcoholic beverages,6401.0
302412.0,01,Food and non-alcoholic beverages,2000.0
302413.0,01,Food and non-alcoholic beverages,6604.0
302414.0,01,Food and non-alcoholic beverages,10603.848
302415.0,01,Food and non-alcoholic beverages,14004.5
302416.0,01,Food and non-alcoholic beverages,11764.0
302417.0,01,Food and non-alcoholic beverages,8005.5
302418.0,01,Food and non-alcoholic beverages,2203.8
302419.0,01,Food and non-alcoholic beverages,4277.92
302420.0,01,Food and non-alcoholic beverages,16705.575
302421.0,01,Food and non-alcoholic beverages,9426.0
302422.0,01,Food and non-alcoholic beverages,7954.0
302423.0,01,Food and non-alcoholic beverages,3402.0
302424.0,01,Food and non-alcoholic beverages,1700.0
302425.0,01,Food and non-alcoholic beverages,7173.955
302426.0,01,Food and non-alcoholic beverages,5102.6
302427.0,01,Food and non-alcoholic beverages,811.5
302428.0,01,Food and non-alcoholic beverages,4960.879
302429.0,01,Food and non-alcoholic beverages,6259.25
302430.0,01,Food and non-alcoholic beverages,8408.005
302431.0,01,Food and non-alcoholic beverages,2710.81
302432.0,01,Food and non-alcoholic beverages,23820.4901
302433.0,01,Food and non-alcoholic beverages,3242.774
302434.0,01,Food and non-alcoholic beverages,8406.895
302435.0,01,Food and non-alcoholic beverages,30807.6635
302436.0,01,Food and non-alcoholic beverages,13715.602
302437.0,01,Food and non-alcoholic beverages,6914.29
302438.0,01,Food and non-alcoholic beverages,4516.782
302439.0,01,Food and non-alcoholic beverages,3907.8038
302440.0,01,Food and non-alcoholic beverages,6558.7119999999995
302441.0,01,Food and non-alcoholic beverages,408.71000000000004
302442.0,01,Food and non-alcoholic beverages,9870.2501
302443.0,01,Food and non-alcoholic beverages,17153.77
302444.0,01,Food and non-alcoholic beverages,17751.37
302445.0,01,Food and non-alcoholic beverages,21483.190000000002
302446.0,01,Food and non-alcoholic beverages,10559.21
302447.0,01,Food and non-alcoholic beverages,27856.5
302448.0,01,Food and non-alcoholic beverages,6513.45
302449.0,01,Food and non-alcoholic beverages,17976.25
302450.0,01,Food and non-alcoholic beverages,6266.37
302451.0,01,Food and non-alcoholic beverages,9855.221
302452.0,01,Food and non-alcoholic beverages,7826.033
302453.0,01,Food and non-alcoholic beverages,7101.5
302454.0,01,Food and non-alcoholic beverages,6995.043
302455.0,01,Food and non-alcoholic beverages,8273.746
302456.0,01,Food and non-alcoholic beverages,10027.252
302457.0,01,Food and non-alcoholic beverages,8658.3
302458.0,01,Food and non-alcoholic beverages,13601.381
302459.0,01,Food and non-alcoholic beverages,9210.71
302460.0,01,Food and non-alcoholic beverages,5611.5
302461.0,01,Food and non-alcoholic beverages,4051.225
302462.0,01,Food and non-alcoholic beverages,3026.969
302463.0,01,Food and non-alcoholic beverages,4382.7665
302464.0,01,Food and non-alcoholic beverages,4200.641
302465.0,01,Food and non-alcoholic beverages,10417.288
302466.0,01,Food and non-alcoholic beverages,14623.5
302467.0,01,Food and non-alcoholic beverages,9163.5
302468.0,01,Food and non-alcoholic beverages,5513.454
302469.0,01,Food and non-alcoholic beverages,29331.375
302470.0,01,Food and non-alcoholic beverages,9917.825
302471.0,01,Food and non-alcoholic beverages,15177.592
302472.0,01,Food and non-alcoholic beverages,15554.758
302473.0,01,Food and non-alcoholic beverages,9715.5
302474.0,01,Food and non-alcoholic beverages,9160.625
302475.0,01,Food and non-alcoholic beverages,8941.55
302476.0,01,Food and non-alcoholic beverages,6355.25
302477.0,01,Food and non-alcoholic beverages,10328.34
302478.0,01,Food and non-alcoholic beverages,20130.202
302479.0,01,Food and non-alcoholic beverages,2060.87
302480.0,01,Food and non-alcoholic beverages,3406.33
302481.0,01,Food and non-alcoholic beverages,6575.52
302482.0,01,Food and non-alcoholic beverages,8671.75
302483.0,01,Food and non-alcoholic beverages,7012.0
302484.0,01,Food and non-alcoholic beverages,9818.52
302485.0,01,Food and non-alcoholic beverages,10213.532
302486.0,01,Food and non-alcoholic beverages,14581.618
302487.0,01,Food and non-alcoholic beverages,14026.579
302488.0,01,Food and non-alcoholic beverages,9861.801
302489.0,01,Food and non-alcoholic beverages,1823.0
302490.0,01,Food and non-alcoholic beverages,16670.3353
302491.0,01,Food and non-alcoholic beverages,11069.147
302492.0,01,Food and non-alcoholic beverages,30307.408
302493.0,01,Food and non-alcoholic beverages,10700.981
302494.0,01,Food and non-alcoholic beverages,9521.395
302495.0,01,Food and non-alcoholic beverages,9411.033
302496.0,01,Food and non-alcoholic beverages,15708.575
302497.0,01,Food and non-alcoholic beverages,7068.75
302498.0,01,Food and non-alcoholic beverages,3064.413
302499.0,01,Food and non-alcoholic beverages,7706.764
302500.0,01,Food and non-alcoholic beverages,2640.0
302501.0,01,Food and non-alcoholic beverages,8146.431
302502.0,01,Food and non-alcoholic beverages,8872.382
302503.0,01,Food and non-alcoholic beverages,9660.426
302504.0,01,Food and non-alcoholic beverages,4553.76
302505.0,01,Food and non-alcoholic beverages,3302.225
302506.0,01,Food and non-alcoholic beverages,13992.836
302507.0,01,Food and non-alcoholic beverages,6714.38
302508.0,01,Food and non-alcoholic beverages,14812.52
302509.0,01,Food and non-alcoholic beverages,8851.961
302510.0,01,Food and non-alcoholic beverages,6445.628
302511.0,01,Food and non-alcoholic beverages,6209.78
302512.0,01,Food and non-alcoholic beverages,8764.5411
302513.0,01,Food and non-alcoholic beverages,8623.5
302514.0,01,Food and non-alcoholic beverages,9721.971
302515.0,01,Food and non-alcoholic beverages,24957.814
302516.0,01,Food and non-alcoholic beverages,7008.2344
302517.0,01,Food and non-alcoholic beverages,10815.8933
302518.0,01,Food and non-alcoholic beverages,22073.067
302519.0,01,Food and non-alcoholic beverages,1310.946
302520.0,01,Food and non-alcoholic beverages,4506.432
302521.0,01,Food and non-alcoholic beverages,8770.54
302522.0,01,Food and non-alcoholic beverages,14863.0625
302523.0,01,Food and non-alcoholic beverages,607.386
302524.0,01,Food and non-alcoholic beverages,22623.217
302525.0,01,Food and non-alcoholic beverages,13112.472600000001
302526.0,01,Food and non-alcoholic beverages,6612.4821
302527.0,01,Food and non-alcoholic beverages,912.303
302528.0,01,Food and non-alcoholic beverages,3205.8
302529.0,01,Food and non-alcoholic beverages,10762.092
302530.0,01,Food and non-alcoholic beverages,5615.5
302531.0,01,Food and non-alcoholic beverages,5700.0
302532.0,01,Food and non-alcoholic beverages,8010.711
302533.0,01,Food and non-alcoholic beverages,710.899
302534.0,01,Food and non-alcoholic beverages,8872.52
302535.0,01,Food and non-alcoholic beverages,8291.128
302536.0,01,Food and non-alcoholic beverages,1963.584
302537.0,01,Food and non-alcoholic beverages,10515.036
302538.0,01,Food and non-alcoholic beverages,6522.595
302539.0,01,Food and non-alcoholic beverages,8676.312
302540.0,01,Food and non-alcoholic beverages,10980.022
302541.0,01,Food and non-alcoholic beverages,10357.335
302542.0,01,Food and non-alcoholic beverages,17370.83
302543.0,01,Food and non-alcoholic beverages,3883.846
302544.0,01,Food and non-alcoholic beverages,26900.0
302545.0,01,Food and non-alcoholic beverages,12020.375
302546.0,01,Food and non-alcoholic beverages,10996.0
302547.0,01,Food and non-alcoholic beverages,13603.375
302548.0,01,Food and non-alcoholic beverages,7649.504
302549.0,01,Food and non-alcoholic beverages,8157.535
302550.0,01,Food and non-alcoholic beverages,10779.0
302551.0,01,Food and non-alcoholic beverages,12683.839
302552.0,01,Food and non-alcoholic beverages,6720.874
302553.0,01,Food and non-alcoholic beverages,1977.075
302554.0,01,Food and non-alcoholic beverages,5236.1309
302555.0,01,Food and non-alcoholic beverages,15942.0
302556.0,01,Food and non-alcoholic beverages,38029.879
302557.0,01,Food and non-alcoholic beverages,9685.255
302558.0,01,Food and non-alcoholic beverages,8567.643
302559.0,01,Food and non-alcoholic beverages,6536.9094000000005
302560.0,01,Food and non-alcoholic beverages,8455.009
302561.0,01,Food and non-alcoholic beverages,11025.453
302562.0,01,Food and non-alcoholic beverages,54897.8725
302563.0,01,Food and non-alcoholic beverages,17678.566
302564.0,01,Food and non-alcoholic beverages,3862.602
302565.0,01,Food and non-alcoholic beverages,9898.0012
302566.0,01,Food and non-alcoholic beverages,12298.331
302567.0,01,Food and non-alcoholic beverages,8965.1
302568.0,01,Food and non-alcoholic beverages,10610.708
302569.0,01,Food and non-alcoholic beverages,9853.72
302570.0,01,Food and non-alcoholic beverages,7805.585
302571.0,01,Food and non-alcoholic beverages,5824.808
302572.0,01,Food and non-alcoholic beverages,6784.747
302573.0,01,Food and non-alcoholic beverages,9656.0822
302574.0,01,Food and non-alcoholic beverages,355.25
302575.0,01,Food and non-alcoholic beverages,1864.002
302576.0,01,Food and non-alcoholic beverages,4258.619
302577.0,01,Food and non-alcoholic beverages,6259.6332
302578.0,01,Food and non-alcoholic beverages,10460.986
302579.0,01,Food and non-alcoholic beverages,13243.0514
302580.0,01,Food and non-alcoholic beverages,6077.9359
302581.0,01,Food and non-alcoholic beverages,2562.6800000000003
302582.0,01,Food and non-alcoholic beverages,5117.291
302583.0,01,Food and non-alcoholic beverages,16301.427
302584.0,01,Food and non-alcoholic beverages,25652.712
302585.0,01,Food and non-alcoholic beverages,10151.5
302586.0,01,Food and non-alcoholic beverages,30432.6822
302587.0,01,Food and non-alcoholic beverages,2250.003
302588.0,01,Food and non-alcoholic beverages,7010.575
302589.0,01,Food and non-alcoholic beverages,14000.6611
302590.0,01,Food and non-alcoholic beverages,6559.334
302591.0,01,Food and non-alcoholic beverages,9746.979
302592.0,01,Food and non-alcoholic beverages,2953.918
302593.0,01,Food and non-alcoholic beverages,24773.847999999998
302594.0,01,Food and non-alcoholic beverages,7269.733
302595.0,01,Food and non-alcoholic beverages,6714.428000000001
302596.0,01,Food and non-alcoholic beverages,6159.55
302597.0,01,Food and non-alcoholic beverages,5704.4994
302598.0,01,Food and non-alcoholic beverages,7359.877
302599.0,01,Food and non-alcoholic beverages,18574.962
302600.0,01,Food and non-alcoholic beverages,10210.344
302601.0,01,Food and non-alcoholic beverages,363.214
302602.0,01,Food and non-alcoholic beverages,5307.848
302603.0,01,Food and non-alcoholic beverages,28700.0
302604.0,01,Food and non-alcoholic beverages,24758.326
302605.0,01,Food and non-alcoholic beverages,6356.283
302606.0,01,Food and non-alcoholic beverages,17420.906
302607.0,01,Food and non-alcoholic beverages,3156.7705
302608.0,01,Food and non-alcoholic beverages,13361.011
302609.0,01,Food and non-alcoholic beverages,9321.412
302610.0,01,Food and non-alcoholic beverages,5472.798
302611.0,01,Food and non-alcoholic beverages,7073.125
302612.0,01,Food and non-alcoholic beverages,8249.018
302613.0,01,Food and non-alcoholic beverages,10376.3425
302614.0,01,Food and non-alcoholic beverages,19733.6029
302615.0,01,Food and non-alcoholic beverages,17453.216800000002
302616.0,01,Food and non-alcoholic beverages,4342.794
302617.0,01,Food and non-alcoholic beverages,21764.827
302618.0,01,Food and non-alcoholic beverages,18066.336
302619.0,01,Food and non-alcoholic beverages,2250.0
302620.0,01,Food and non-alcoholic beverages,11352.291
302621.0,01,Food and non-alcoholic beverages,3268.2638
302622.0,01,Food and non-alcoholic beverages,19923.9958
302623.0,01,Food and non-alcoholic beverages,4303.143
302624.0,01,Food and non-alcoholic beverages,10542.0
302625.0,01,Food and non-alcoholic beverages,4562.46
302626.0,01,Food and non-alcoholic beverages,34502.711500000005
302627.0,01,Food and non-alcoholic beverages,12961.387
302628.0,01,Food and non-alcoholic beverages,3469.0025
302629.0,01,Food and non-alcoholic beverages,9721.712
302630.0,01,Food and non-alcoholic beverages,7768.215999999999
302631.0,01,Food and non-alcoholic beverages,7516.655
302632.0,01,Food and non-alcoholic beverages,3709.31
302633.0,01,Food and non-alcoholic beverages,12850.0
302634.0,01,Food and non-alcoholic beverages,12125.575
302635.0,01,Food and non-alcoholic beverages,6919.0625
302636.0,01,Food and non-alcoholic beverages,1656.92
302637.0,01,Food and non-alcoholic beverages,14660.8819
302638.0,01,Food and non-alcoholic beverages,3751.252
302639.0,01,Food and non-alcoholic beverages,3002.5
302640.0,01,Food and non-alcoholic beverages,5243.252
302641.0,01,Food and non-alcoholic beverages,10914.964
302642.0,01,Food and non-alcoholic beverages,3572.725
302643.0,01,Food and non-alcoholic beverages,4806.1
302644.0,01,Food and non-alcoholic beverages,4315.8
302645.0,01,Food and non-alcoholic beverages,2907.4
302646.0,01,Food and non-alcoholic beverages,4003.36
302647.0,01,Food and non-alcoholic beverages,1825.135
302648.0,01,Food and non-alcoholic beverages,4210.166
302649.0,01,Food and non-alcoholic beverages,3126.596
302650.0,01,Food and non-alcoholic beverages,9670.3994
302651.0,01,Food and non-alcoholic beverages,13602.3282
302652.0,01,Food and non-alcoholic beverages,8902.0748
302653.0,01,Food and non-alcoholic beverages,2811.959
302654.0,01,Food and non-alcoholic beverages,32356.325
302655.0,01,Food and non-alcoholic beverages,6214.55
302656.0,01,Food and non-alcoholic beverages,4104.924
302657.0,01,Food and non-alcoholic beverages,5122.294
302658.0,01,Food and non-alcoholic beverages,4110.578
302659.0,01,Food and non-alcoholic beverages,15858.219
302660.0,01,Food and non-alcoholic beverages,6206.756
302661.0,01,Food and non-alcoholic beverages,490.025
302662.0,01,Food and non-alcoholic beverages,5857.188
302663.0,01,Food and non-alcoholic beverages,22494.1604
302664.0,01,Food and non-alcoholic beverages,1918.1547
302665.0,01,Food and non-alcoholic beverages,5471.625
302666.0,01,Food and non-alcoholic beverages,5820.295
302667.0,01,Food and non-alcoholic beverages,6914.522
302668.0,01,Food and non-alcoholic beverages,10251.75
302669.0,01,Food and non-alcoholic beverages,1164.36
302670.0,01,Food and non-alcoholic beverages,4751.0
302671.0,01,Food and non-alcoholic beverages,1621.257
302672.0,01,Food and non-alcoholic beverages,4128.795
302673.0,01,Food and non-alcoholic beverages,13039.594
302674.0,01,Food and non-alcoholic beverages,7482.241
302675.0,01,Food and non-alcoholic beverages,1821.075
302676.0,01,Food and non-alcoholic beverages,10383.034
302677.0,01,Food and non-alcoholic beverages,4909.864
302678.0,01,Food and non-alcoholic beverages,4473.526
302679.0,01,Food and non-alcoholic beverages,1445.634
302680.0,01,Food and non-alcoholic beverages,3076.15
302681.0,01,Food and non-alcoholic beverages,395.5
302682.0,01,Food and non-alcoholic beverages,2032.425
302683.0,01,Food and non-alcoholic beverages,470.741
302684.0,01,Food and non-alcoholic beverages,6611.664
302685.0,01,Food and non-alcoholic beverages,2224.645
302686.0,01,Food and non-alcoholic beverages,4325.007
302687.0,01,Food and non-alcoholic beverages,2726.556
302688.0,01,Food and non-alcoholic beverages,10859.681
302689.0,01,Food and non-alcoholic beverages,1717.0
302690.0,01,Food and non-alcoholic beverages,16500.1
302691.0,01,Food and non-alcoholic beverages,3426.825
302692.0,01,Food and non-alcoholic beverages,4833.2
302693.0,01,Food and non-alcoholic beverages,10578.715
302694.0,01,Food and non-alcoholic beverages,2125.206
302695.0,01,Food and non-alcoholic beverages,5409.3513
302696.0,01,Food and non-alcoholic beverages,3162.55
302697.0,01,Food and non-alcoholic beverages,3113.036
302698.0,01,Food and non-alcoholic beverages,4072.622
302699.0,01,Food and non-alcoholic beverages,7686.614
302700.0,01,Food and non-alcoholic beverages,2360.832
302701.0,01,Food and non-alcoholic beverages,17984.7683
302702.0,01,Food and non-alcoholic beverages,23077.2178
302703.0,01,Food and non-alcoholic beverages,2335.75
302704.0,01,Food and non-alcoholic beverages,27960.0
302705.0,01,Food and non-alcoholic beverages,24.728
302706.0,01,Food and non-alcoholic beverages,29150.0
302707.0,01,Food and non-alcoholic beverages,10009.023
302708.0,01,Food and non-alcoholic beverages,1765.261
302709.0,01,Food and non-alcoholic beverages,7014.0
302710.0,01,Food and non-alcoholic beverages,9197.84
302711.0,01,Food and non-alcoholic beverages,1902.5845
302712.0,01,Food and non-alcoholic beverages,4411.016
302713.0,01,Food and non-alcoholic beverages,3844.665
302714.0,01,Food and non-alcoholic beverages,1930.903
302715.0,01,Food and non-alcoholic beverages,1702.3188
302716.0,01,Food and non-alcoholic beverages,10411.2102
302717.0,01,Food and non-alcoholic beverages,3814.8885
302718.0,01,Food and non-alcoholic beverages,31625.012
302719.0,01,Food and non-alcoholic beverages,6024.0285
302720.0,01,Food and non-alcoholic beverages,7301.5
302721.0,01,Food and non-alcoholic beverages,7041.315
302722.0,01,Food and non-alcoholic beverages,12904.02
302723.0,01,Food and non-alcoholic beverages,19652.106
302724.0,01,Food and non-alcoholic beverages,5019.288
302725.0,01,Food and non-alcoholic beverages,7154.0
302726.0,01,Food and non-alcoholic beverages,2302.5186
302727.0,01,Food and non-alcoholic beverages,13656.846
302728.0,01,Food and non-alcoholic beverages,7244.104
302729.0,01,Food and non-alcoholic beverages,1810.369
302730.0,01,Food and non-alcoholic beverages,8074.475
302731.0,01,Food and non-alcoholic beverages,10002.630000000001
302732.0,01,Food and non-alcoholic beverages,22798.1773
302733.0,01,Food and non-alcoholic beverages,14654.77
302734.0,01,Food and non-alcoholic beverages,3855.9896
302735.0,01,Food and non-alcoholic beverages,7477.363
302736.0,01,Food and non-alcoholic beverages,413.25
302737.0,01,Food and non-alcoholic beverages,3516.5
302738.0,01,Food and non-alcoholic beverages,7308.095
302739.0,01,Food and non-alcoholic beverages,7350.0
302740.0,01,Food and non-alcoholic beverages,12722.945
302741.0,01,Food and non-alcoholic beverages,5657.41
302742.0,01,Food and non-alcoholic beverages,5807.7087
302743.0,01,Food and non-alcoholic beverages,4660.45
302744.0,01,Food and non-alcoholic beverages,9304.5494
302745.0,01,Food and non-alcoholic beverages,3154.213
302746.0,01,Food and non-alcoholic beverages,9793.967999999999
302747.0,01,Food and non-alcoholic beverages,3.333
302748.0,01,Food and non-alcoholic beverages,3734.393
302749.0,01,Food and non-alcoholic beverages,1660.489
302750.0,01,Food and non-alcoholic beverages,7356.6726
302751.0,01,Food and non-alcoholic beverages,12928.682
302752.0,01,Food and non-alcoholic beverages,4268.924
302753.0,01,Food and non-alcoholic beverages,4424.1721
302754.0,01,Food and non-alcoholic beverages,8311.009
302755.0,01,Food and non-alcoholic beverages,13459.931
302756.0,01,Food and non-alcoholic beverages,6361.775
302757.0,01,Food and non-alcoholic beverages,5500.127
302758.0,01,Food and non-alcoholic beverages,5259.057
302759.0,01,Food and non-alcoholic beverages,4620.983
302760.0,01,Food and non-alcoholic beverages,10282.695
302761.0,01,Food and non-alcoholic beverages,1110.4942
302762.0,01,Food and non-alcoholic beverages,2606.001
302763.0,01,Food and non-alcoholic beverages,3501.35
302764.0,01,Food and non-alcoholic beverages,2406.051
302765.0,01,Food and non-alcoholic beverages,30491.45
302766.0,01,Food and non-alcoholic beverages,5033.381
302767.0,01,Food and non-alcoholic beverages,812.866
302768.0,01,Food and non-alcoholic beverages,10456.588
302769.0,01,Food and non-alcoholic beverages,10126.661
302770.0,01,Food and non-alcoholic beverages,9840.625
302771.0,01,Food and non-alcoholic beverages,4008.2172
302772.0,01,Food and non-alcoholic beverages,1100.302
302773.0,01,Food and non-alcoholic beverages,7610.51
302774.0,01,Food and non-alcoholic beverages,2400.96
302775.0,01,Food and non-alcoholic beverages,2863.516
302776.0,01,Food and non-alcoholic beverages,9450.015
302777.0,01,Food and non-alcoholic beverages,18803.3693
302778.0,01,Food and non-alcoholic beverages,5567.5208
302779.0,01,Food and non-alcoholic beverages,8595.94
302780.0,01,Food and non-alcoholic beverages,10864.5
302781.0,01,Food and non-alcoholic beverages,2312.575
302782.0,01,Food and non-alcoholic beverages,7105.507
302783.0,01,Food and non-alcoholic beverages,13604.303
302784.0,01,Food and non-alcoholic beverages,8052.526
302785.0,01,Food and non-alcoholic beverages,7409.34
302786.0,01,Food and non-alcoholic beverages,9923.84
302787.0,01,Food and non-alcoholic beverages,13301.06
302788.0,01,Food and non-alcoholic beverages,9708.325
302789.0,01,Food and non-alcoholic beverages,6806.1
302790.0,01,Food and non-alcoholic beverages,3332.0
302791.0,01,Food and non-alcoholic beverages,4834.681
302792.0,01,Food and non-alcoholic beverages,8457.961
302793.0,01,Food and non-alcoholic beverages,12462.605
302794.0,01,Food and non-alcoholic beverages,17958.9
302795.0,01,Food and non-alcoholic beverages,10572.291
302796.0,01,Food and non-alcoholic beverages,3908.777
302797.0,01,Food and non-alcoholic beverages,4900.2152
302798.0,01,Food and non-alcoholic beverages,10721.125
302799.0,01,Food and non-alcoholic beverages,5169.803
302800.0,01,Food and non-alcoholic beverages,4120.5
302801.0,01,Food and non-alcoholic beverages,8866.487000000001
302802.0,01,Food and non-alcoholic beverages,17153.0
302803.0,01,Food and non-alcoholic beverages,16467.26
302804.0,01,Food and non-alcoholic beverages,14100.0
302805.0,01,Food and non-alcoholic beverages,8551.5102
